"id","latitude","longitude","price","accommodates","room_type","host_id"
"10604742",40.4307403426713,-3.72062770458052,340,6,"Entire home/apt","15470371"
"10610137",40.3955362576769,-3.69471501003632,25,2,"Private room","54744976"
"10611545",40.4329950092072,-3.65605668423134,75,3,"Entire home/apt","4943529"
"10611958",40.3970062857254,-3.69614800762542,25,2,"Private room","54744976"
"10626081",40.4044528953018,-3.67433427344882,50,5,"Entire home/apt","54846985"
"10632011",40.4169223185792,-3.70300830296162,74,4,"Entire home/apt","15456024"
"10640179",40.4009349290251,-3.63741834396359,18,1,"Private room","8750775"
"10642583",40.3986448172292,-3.66605395125247,50,3,"Entire home/apt","49636760"
"10642725",40.4364108599218,-3.67410644768077,19,2,"Private room","35468631"
"10648853",40.4252960212461,-3.66703737655446,60,2,"Entire home/apt","35562562"
"10650757",40.439216396532,-3.70715418999811,50,1,"Private room","25054983"
"10651120",40.3948553037039,-3.69159437235756,30,1,"Private room","44441832"
"10654958",40.4091253285576,-3.70275038942315,60,2,"Entire home/apt","34498791"
"10665169",40.4312490357234,-3.65582637041659,80,2,"Private room","43555172"
"10666717",40.4246700562315,-3.69907855037456,60,1,"Private room","39136611"
"10668737",40.4124574965161,-3.71213945540056,100,5,"Entire home/apt","55108559"
"10668906",40.415908169358,-3.69962214286186,42,4,"Entire home/apt","5346610"
"10670998",40.4267517913325,-3.67581992866522,258,4,"Entire home/apt","3566146"
"10671717",40.4696913262787,-3.68655215080717,75,4,"Entire home/apt","55118430"
"10676283",40.4170845381293,-3.70405896919143,85,6,"Entire home/apt","4975799"
"10676318",40.415812619892,-3.68954966137309,60,4,"Entire home/apt","55147936"
"10677284",40.4170107724359,-3.70273167845217,80,5,"Entire home/apt","4975799"
"10678539",40.4547253848755,-3.70341959348672,80,5,"Entire home/apt","41079152"
"10678628",40.3967617571902,-3.74816914853609,17,2,"Private room","32472542"
"10680552",40.3881155468332,-3.73097670086905,16,2,"Private room","52499148"
"10681179",40.4172013388424,-3.70335724759553,65,4,"Entire home/apt","22416437"
"10683099",40.4144679411946,-3.70106558125642,80,4,"Entire home/apt","50542973"
"10694787",40.4172197129266,-3.70585961006928,22,2,"Private room","4599113"
"10699176",40.4303709972973,-3.70069495829576,35,1,"Private room","55278897"
"10703616",40.4112801263743,-3.70969964580178,55,4,"Entire home/apt","5537924"
"10706867",40.3911392865738,-3.66164516094712,28,1,"Private room","55324345"
"10707563",40.440105353068,-3.70041722258663,20,2,"Private room","21634000"
"10708680",40.4015851440905,-3.68910794485183,41,1,"Private room","55336848"
"10713340",40.4301398821669,-3.70326758867,65,3,"Entire home/apt","53326839"
"10713362",40.409954311579,-3.70271387159823,80,4,"Entire home/apt","5728173"
"10713931",40.4269972610281,-3.70353022021088,60,2,"Entire home/apt","3144023"
"10715621",40.4216172833816,-3.70531022970554,NA,4,"Entire home/apt","3256859"
"10715697",40.4164220845815,-3.70626063871329,125,6,"Entire home/apt","55376811"
"10717137",40.4168065160714,-3.7067671354084,125,6,"Entire home/apt","55376811"
"10717396",40.4289117642313,-3.66356444604946,45,2,"Entire home/apt","15208964"
"10721228",40.4212421214401,-3.69789980776836,210,6,"Entire home/apt","9228673"
"10722467",40.4103898451991,-3.70424165651795,55,4,"Entire home/apt","6365055"
"10723462",40.4007173120553,-3.66710743747573,50,3,"Entire home/apt","49636760"
"10725160",40.3560175361529,-3.69514720139496,60,4,"Entire home/apt","55430145"
"10737049",40.412477707799,-3.69707797498809,49,2,"Entire home/apt","23649429"
"10737503",40.4362357401507,-3.69815045888715,180,3,"Entire home/apt","55507899"
"10737723",40.4221326090641,-3.68971894293599,85,2,"Entire home/apt","32740419"
"10738056",40.4373590217425,-3.6866916101838,80,2,"Entire home/apt","37788850"
"10739682",40.4448215099388,-3.66766338395674,25,2,"Private room","55519752"
"10744346",40.4090403204474,-3.70092254390659,75,5,"Entire home/apt","55545657"
"10748337",40.4229362802042,-3.66329611516181,30,2,"Entire home/apt","55569131"
"10751436",40.4049885237846,-3.69578867448216,75,3,"Entire home/apt","36225435"
"10757948",40.3900250520912,-3.66259579860902,35,1,"Private room","55632261"
"10758197",40.41679612686,-3.70215776410321,59,4,"Entire home/apt","50350288"
"10758430",40.4083764579858,-3.68841313581449,39,2,"Entire home/apt","7693334"
"10758639",40.409218340136,-3.71081442520945,48,5,"Entire home/apt","30757111"
"10759148",40.4171325786851,-3.70847436201721,80,2,"Entire home/apt","55585978"
"10761927",40.4031227953,-3.67708933113415,25,2,"Private room","47443341"
"10762567",40.4890927551105,-3.7028487784333,33,4,"Private room","25948109"
"10762912",40.4364673280375,-3.67219779259443,20,2,"Private room","2991670"
"10764147",40.4379599368206,-3.70850445908157,25,1,"Private room","55667063"
"10764720",40.3876210805914,-3.72772360868964,20,1,"Private room","55671582"
"10765710",40.4111512741329,-3.69408785849771,75,4,"Entire home/apt","12027564"
"10776306",40.3708434441675,-3.68800682862064,100,5,"Entire home/apt","55742820"
"10778858",40.4701245235383,-3.68577744929625,55,4,"Entire home/apt","4777959"
"10783477",40.4412659663047,-3.7152157052796,90,3,"Entire home/apt","17429239"
"10784721",40.3601759085444,-3.59464272290667,50,4,"Entire home/apt","55798467"
"10789641",40.4312791510114,-3.70034345492517,35,2,"Entire home/apt","45698435"
"10791337",40.4218367311106,-3.70014738855781,160,6,"Entire home/apt","45299665"
"10793956",40.4587199509405,-3.7092089669401,25,4,"Entire home/apt","55859913"
"10795353",40.4204348447433,-3.67703699617851,70,4,"Entire home/apt","27257579"
"10795469",40.4140466770261,-3.70709776600301,35,2,"Entire home/apt","43388435"
"10799398",40.3986895964198,-3.72119028586158,17,2,"Private room","18566251"
"10803117",40.4672450604227,-3.63217749614779,40,3,"Entire home/apt","55914724"
"10803380",40.4214123072695,-3.69868613098637,18,1,"Shared room","50011706"
"10805912",40.4248547649879,-3.67614628058184,170,5,"Entire home/apt","42076124"
"10807501",40.4206887883559,-3.7061277955775,120,3,"Entire home/apt","15798178"
"10808685",40.4755951505941,-3.70362989226738,15,1,"Private room","7050715"
"10809426",40.4378417682039,-3.67321140270822,19,2,"Private room","2991670"
"10809653",40.4377546287008,-3.67313548506516,19,2,"Private room","2991670"
"10817303",40.4227562923508,-3.70209530651161,55,2,"Entire home/apt","1889661"
"10817580",40.4258186540192,-3.71004240643917,35,2,"Entire home/apt","11778795"
"10819169",40.4368906111329,-3.69326809687698,90,4,"Entire home/apt","56019156"
"10819448",40.4115834128966,-3.7026732200579,110,5,"Entire home/apt","1650712"
"10819904",40.4572033951251,-3.70911782308207,45,2,"Private room","56019200"
"10822611",40.3943064175151,-3.69882122601739,30,1,"Private room","56035827"
"10822969",40.4165344953284,-3.71067588521158,34,2,"Private room","2430516"
"10842247",40.4530935503191,-3.71734323435073,50,1,"Private room","2044095"
"10843652",40.4294581391721,-3.7016967311846,205,10,"Entire home/apt","55777377"
"10845377",40.4309823743523,-3.7005644522845,190,10,"Entire home/apt","55777377"
"10845504",40.4295773592124,-3.69997631692349,125,6,"Entire home/apt","55777377"
"10845864",40.4291290846203,-3.70210921782367,100,6,"Entire home/apt","55777377"
"10846761",40.4295801112944,-3.70061159968381,90,4,"Entire home/apt","55777377"
"10847533",40.425072499704,-3.66871335391165,45,2,"Entire home/apt","12676964"
"10848457",40.4255985370719,-3.67980235837109,51,3,"Entire home/apt","43622364"
"10848749",40.4221049670284,-3.69744819633665,130,6,"Entire home/apt","17806971"
"10849742",40.4165850213957,-3.71151813574274,60,2,"Entire home/apt","56195761"
"10850364",40.4292897173003,-3.68548432073638,250,5,"Entire home/apt","3566146"
"10852367",40.4791291450438,-3.64667765526377,55,3,"Entire home/apt","23927503"
"10854277",40.4198312935385,-3.70208392203189,125,6,"Entire home/apt","35712072"
"10854901",40.4183672275968,-3.70212037745315,125,6,"Entire home/apt","35712072"
"10855140",40.4198311723422,-3.70031015082291,125,6,"Entire home/apt","35712072"
"10855267",40.4193428354953,-3.70041923205402,125,6,"Entire home/apt","35712072"
"10881538",40.4079324297272,-3.74453330612133,29,1,"Private room","34722701"
"10882132",40.4643215821556,-3.69088393431677,75,2,"Entire home/apt","56365417"
"10884903",40.4119594537017,-3.70636890526317,79,4,"Entire home/apt","56400138"
"10893923",40.4087492247093,-3.70025467478691,45,2,"Entire home/apt","31839230"
"10899497",40.4030500443408,-3.69589016513906,35,2,"Private room","25929486"
"10899865",40.408729100938,-3.7096782229808,20,2,"Private room","56486845"
"10913078",40.4107281098636,-3.70821241455722,115,6,"Entire home/apt","26969716"
"10913431",40.4177077085872,-3.70032194670552,125,6,"Entire home/apt","35712072"
"10913494",40.4184355193113,-3.70029010187024,125,6,"Entire home/apt","35712072"
"10913564",40.4193296521972,-3.70057192446938,95,4,"Entire home/apt","35712072"
"10913935",40.417828814295,-3.70058900239407,95,4,"Entire home/apt","35712072"
"10914059",40.4196687890954,-3.70162423303432,95,4,"Entire home/apt","35712072"
"10914136",40.4196741247863,-3.70017416806169,95,4,"Entire home/apt","35712072"
"10914190",40.4183304998592,-3.70065184960978,95,4,"Entire home/apt","35712072"
"10914226",40.4197640789451,-3.70069494595519,95,4,"Entire home/apt","35712072"
"10914345",40.4177677711321,-3.70148826037282,155,6,"Entire home/apt","35712072"
"10914818",40.4146393134341,-3.70737937730042,22,6,"Shared room","10940437"
"10921750",40.3973115808632,-3.69834826794833,25,2,"Private room","54744976"
"10923447",40.4133229344379,-3.70587558532047,50,4,"Entire home/apt","53400845"
"10925850",40.481601904424,-3.72609851592925,56,4,"Entire home/apt","44066038"
"10926925",40.4099800516754,-3.70713600349738,60,2,"Entire home/apt","56643633"
"10935260",40.4195386283702,-3.7117737665568,32,2,"Private room","3437704"
"10936243",40.4216329465003,-3.71242923864198,90,7,"Entire home/apt","3437704"
"10937106",40.4529264920243,-3.705280811696,17,1,"Private room","41146301"
"10939061",40.4359444781545,-3.67145658357744,18,2,"Private room","56646820"
"10939743",40.4356694985774,-3.67319949348971,18,2,"Private room","56646820"
"10939802",40.4356878127658,-3.67168587138957,18,2,"Private room","56646820"
"10940183",40.4360463616339,-3.67356073574042,18,3,"Private room","56646820"
"10950829",40.4212260396675,-3.69782615730192,89,4,"Entire home/apt","56794360"
"10956072",40.4809782496799,-3.71915104023523,15,1,"Private room","56824159"
"10960810",40.4410821396313,-3.66981585149131,22,1,"Private room","40564496"
"10963888",40.4230615575172,-3.70999621910175,40,2,"Private room","48671106"
"10964822",40.4121825965335,-3.73112935361381,57,3,"Entire home/apt","56877662"
"10975389",40.4356156412272,-3.69956158273745,25,4,"Private room","35320865"
"10977741",40.432639426869,-3.69966887633023,49,4,"Entire home/apt","27526991"
"10981040",40.4198014103893,-3.70296716634358,74,4,"Entire home/apt","56795706"
"10981660",40.3974680038992,-3.71564568361167,30,1,"Private room","56976357"
"10984585",40.4096704838438,-3.69398771791205,65,3,"Entire home/apt","27767089"
"10992119",40.3901169065262,-3.6905256294259,75,1,"Private room","39589239"
"10992615",40.4226742931308,-3.71742703055851,40,1,"Private room","833099"
"10993059",40.4264812420276,-3.66789236913887,36,2,"Entire home/apt","38347848"
"11001199",40.4067052105319,-3.69445819327366,55,4,"Entire home/apt","43653323"
"11001575",40.4373304314976,-3.69905998054539,80,6,"Entire home/apt","22786706"
"11002482",40.3925084067151,-3.72764606618308,60,3,"Entire home/apt","4503896"
"11003874",40.3873046006958,-3.72613022360438,20,1,"Private room","55671582"
"11004186",40.3671492349401,-3.68813045739768,75,6,"Entire home/apt","2428976"
"11014012",40.4114548612303,-3.70382835118367,70,4,"Entire home/apt","35766510"
"11014492",40.4254808522461,-3.67864745444211,190,5,"Entire home/apt","9228673"
"11026861",40.4282529239749,-3.70363673610789,50,1,"Entire home/apt","57223036"
"11027529",40.4263776265693,-3.71581187505517,29,1,"Private room","57182660"
"11028671",40.4218427162257,-3.71917465977253,62,2,"Entire home/apt","57231649"
"11038737",40.3912614754316,-3.69343145807332,20,2,"Private room","57283607"
"11041074",40.396763502373,-3.69633560620414,18,1,"Private room","54744976"
"11041389",40.4312345921153,-3.6232985999436,20,4,"Private room","54387648"
"11043372",40.4126590551896,-3.7087608477432,63,3,"Entire home/apt","15194266"
"11043758",40.4955313572495,-3.61559744597372,89,3,"Entire home/apt","57314745"
"11049959",40.4242277973157,-3.71036236748402,35,4,"Entire home/apt","15251762"
"11050061",40.3878334285384,-3.70081016871939,20,2,"Private room","57351353"
"11050585",40.4251977188162,-3.69381969534476,49,2,"Entire home/apt","27526991"
"11051108",40.4217329099605,-3.69734297097647,34,2,"Private room","17806971"
"11052224",40.4118136218674,-3.69710358595739,100,6,"Entire home/apt","3233170"
"11054582",40.4246395955166,-3.70317535138113,75,4,"Entire home/apt","54949691"
"11056834",40.4248111567067,-3.69941105002991,79,4,"Entire home/apt","57286373"
"11057201",40.4130958314576,-3.71215707038331,68,4,"Entire home/apt","57387050"
"11057913",40.418283587665,-3.71010854030642,70,4,"Entire home/apt","9211956"
"11058704",40.4215302013185,-3.67870051882163,185,6,"Entire home/apt","3566146"
"11077428",40.4212728200506,-3.70643694353455,107,8,"Entire home/apt","5542111"
"11078073",40.4224348379234,-3.71875001256807,75,4,"Entire home/apt","833099"
"11078547",40.4313053284829,-3.71751871095156,64,2,"Entire home/apt","40495016"
"11079684",40.4487744453934,-3.70102277119315,39,2,"Private room","37175945"
"11080840",40.3960251563068,-3.7011699074471,25,14,"Private room","5675916"
"11080873",40.4316219371839,-3.65261270600008,35,2,"Private room","57495696"
"11083903",40.4170269085596,-3.70210748929243,15,2,"Private room","17655057"
"11085836",40.4114374208065,-3.70412443302596,60,2,"Private room","57550099"
"11087060",40.4470326691243,-3.58509678297713,40,2,"Private room","54391165"
"11092119",40.4081276887241,-3.70187468036824,59,2,"Entire home/apt","4618994"
"11094912",40.4428991333794,-3.66901287671733,65,2,"Entire home/apt","57614931"
"11095680",40.3879546268734,-3.65679569009144,20,2,"Private room","48398877"
"11097537",40.4245801928605,-3.70624975856943,43,3,"Entire home/apt","5043554"
"11097549",40.4315410638987,-3.71192747910473,57,4,"Entire home/apt","57631899"
"11099220",40.4087772688715,-3.70148300887445,34,4,"Private room","48712480"
"11101978",40.4081808688893,-3.70682665681627,78,4,"Entire home/apt","10057452"
"11103282",40.4278119428159,-3.71543069258807,65,4,"Private room","57666613"
"11106791",40.4127559857726,-3.69689695476525,29,1,"Private room","47631495"
"11107003",40.4121083795388,-3.6960624719395,33,1,"Private room","47631495"
"11112633",40.4289919692907,-3.71997180836763,40,2,"Private room","57729379"
"11113740",40.4237426433503,-3.67244470330594,27,2,"Private room","57735136"
"11114121",40.4366567037453,-3.71197496651368,120,4,"Entire home/apt","45814384"
"11116160",40.4116679840164,-3.71090224187656,65,3,"Entire home/apt","33208372"
"11117931",40.4249869893183,-3.71007851462281,42,2,"Private room","14309087"
"11121053",40.4115852123499,-3.70889682492567,190,6,"Entire home/apt","22570788"
"11123242",40.4039661332002,-3.7115944745011,39,4,"Private room","47923936"
"11124834",40.4278369023319,-3.70366206310978,95,4,"Entire home/apt","596469"
"11125687",40.4317268899256,-3.72130048225611,26,2,"Private room","39011655"
"11128281",40.4190354460814,-3.71178169229639,68,4,"Entire home/apt","43604846"
"11131145",40.3523670169238,-3.68806841067696,10,2,"Shared room","44861669"
"11131452",40.4151585902116,-3.69868779023654,55,3,"Entire home/apt","41032693"
"11132020",40.430916178533,-3.70344283626974,115,2,"Entire home/apt","31772865"
"11132301",40.4112830378966,-3.70166709383576,21,2,"Private room","50393609"
"11132701",40.4356210172831,-3.70519989444372,20,1,"Private room","57852833"
"11134169",40.4224117407864,-3.70262523137036,75,2,"Entire home/apt","57859763"
"11135042",40.4076444673279,-3.71345698649269,39,1,"Private room","47923936"
"11138479",40.4361482640791,-3.68094626378581,40,3,"Entire home/apt","57884536"
"11142775",40.430565783045,-3.68019571734653,250,4,"Entire home/apt","50366884"
"11143294",40.4676935691893,-3.71589188434455,22,1,"Shared room","46270528"
"11143896",40.4133553261788,-3.71931663237556,53,2,"Entire home/apt","6649054"
"11146161",40.414167256202,-3.70774973879451,38,2,"Entire home/apt","53916422"
"11152505",40.4074840949647,-3.69973496981879,74,6,"Entire home/apt","12898424"
"11152930",40.4259690637041,-3.69979309583251,35,1,"Private room","39136611"
"11154549",40.4138897025027,-3.70748880630699,65,4,"Entire home/apt","40877988"
"11155252",40.4158425121245,-3.70363348432852,85,6,"Entire home/apt","40877988"
"11155957",40.4032504257784,-3.71419721763751,60,3,"Entire home/apt","57979361"
"11157403",40.4147659150008,-3.70635760824767,75,2,"Private room","55015776"
"11157449",40.4142694084495,-3.70745212724365,70,2,"Private room","55015776"
"11159258",40.4699688073566,-3.691692186025,75,5,"Entire home/apt","36877503"
"11159527",40.4279564923773,-3.72094372935576,23,1,"Private room","57548030"
"11160341",40.4122255402841,-3.69462845275216,52,3,"Entire home/apt","53974578"
"11164692",40.4072328977763,-3.73943131701855,65,3,"Entire home/apt","58075197"
"11164834",40.4003311617588,-3.66744231346094,45,2,"Entire home/apt","37611348"
"11166173",40.4130836094863,-3.72837408411218,25,1,"Private room","6637077"
"11174086",40.4221743522846,-3.69668744608859,67,6,"Entire home/apt","48244648"
"11174396",40.3968328908031,-3.77239002012696,13,2,"Private room","41719433"
"11178546",40.4226725619324,-3.69461396865322,59,2,"Entire home/apt","58177133"
"11178644",40.4092827250217,-3.70869153685463,70,4,"Entire home/apt","2864064"
"11178900",40.4229892059807,-3.69647916905104,110,5,"Entire home/apt","55777377"
"11179512",40.4723248981558,-3.64244975022231,60,3,"Entire home/apt","58180200"
"11184537",40.4246968493836,-3.67992099757805,140,5,"Entire home/apt","58218740"
"11184579",40.4134207523477,-3.69808805439958,113,4,"Entire home/apt","58217040"
"11185674",40.3964492726275,-3.7140998886659,35,6,"Entire home/apt","32747079"
"11186198",40.4117516014843,-3.70597030655181,38,2,"Entire home/apt","15318459"
"11186905",40.4212313859213,-3.70544183974157,20,2,"Private room","58234895"
"11194812",40.4220817726191,-3.69640346433659,120,6,"Entire home/apt","55777377"
"11195364",40.4235670448298,-3.69581137558149,100,4,"Entire home/apt","55777377"
"11195428",40.4403703188608,-3.6994713144322,65,4,"Entire home/apt","16829950"
"11195878",40.4297849930275,-3.68631725312229,149,4,"Entire home/apt","58293598"
"11196492",40.4128595090325,-3.69889320224637,60,4,"Entire home/apt","3795529"
"11196882",40.4296759383645,-3.70202685990478,100,4,"Entire home/apt","55777377"
"11198188",40.429225238172,-3.70135111094808,105,6,"Entire home/apt","55777377"
"11198586",40.4236701527367,-3.69685695258567,130,6,"Entire home/apt","55777377"
"11200141",40.4125452687808,-3.70980421617665,55,2,"Entire home/apt","14671913"
"11203682",40.4099177666566,-3.69507517835783,40,2,"Private room","58339419"
"11205538",40.4233549328514,-3.70953040848802,110,4,"Entire home/apt","2564339"
"11208701",40.3535986318962,-3.68854635670059,9,2,"Shared room","44861669"
"11216715",40.4156106393401,-3.70737028584733,99,4,"Entire home/apt","56400138"
"11218525",40.3940559736686,-3.7002547313428,17,5,"Private room","5675916"
"11221120",40.3954962155666,-3.69983830139873,25,12,"Private room","5675916"
"11224116",40.4082745988213,-3.65091639558296,16,1,"Private room","43611339"
"11231309",40.411713430937,-3.72762360076614,75,6,"Entire home/apt","15255000"
"11236114",40.4304823234893,-3.70034181672233,180,8,"Entire home/apt","55777377"
"11236137",40.4295881684673,-3.70104541410753,180,4,"Entire home/apt","58582092"
"11240529",40.421438714656,-3.69895631762291,30,2,"Private room","35575308"
"11242727",40.3976814667773,-3.69610696890302,25,1,"Private room","58384260"
"11247624",40.4090913770001,-3.71037119793825,35,2,"Entire home/apt","40670146"
"11248487",40.4211734217301,-3.70096469262164,30,3,"Private room","35575308"
"11248646",40.4199236120505,-3.69870402557228,35,4,"Private room","35575308"
"11249262",40.4266978429606,-3.70795752022077,69,2,"Entire home/apt","2028768"
"11251920",40.4213738564638,-3.69921738492035,25,2,"Private room","35575308"
"11251956",40.4212284937238,-3.70015024192561,25,2,"Private room","35575308"
"11254051",40.4041668770533,-3.71250451207162,110,5,"Entire home/apt","53909540"
"11255895",40.4247496591626,-3.70223314704019,80,4,"Entire home/apt","9102588"
"11255910",40.4196408631953,-3.70619073184305,89,6,"Entire home/apt","14077633"
"11257292",40.4248294706109,-3.70623630909536,40,5,"Private room","4128029"
"11259163",40.4198297806411,-3.69755403901695,75,4,"Entire home/apt","58761661"
"11260503",40.4202344992355,-3.69945469963038,200,14,"Entire home/apt","8124160"
"11265324",40.439202024794,-3.67637163909095,70,3,"Entire home/apt","47166748"
"11271856",40.3345054002916,-3.70321506382336,41,4,"Entire home/apt","51636039"
"11275057",40.4922171130307,-3.70519667790199,30,1,"Private room","55087655"
"11277355",40.41999219602,-3.69974423380301,399,5,"Entire home/apt","58882811"
"11278205",40.4242477796799,-3.70268223592259,75,2,"Entire home/apt","48060532"
"11286775",40.4185683887571,-3.70337736327836,78,4,"Entire home/apt","12698367"
"11287721",40.4233678927567,-3.69603490500326,140,4,"Entire home/apt","39990453"
"11290145",40.5038189233933,-3.69542559728587,35,2,"Private room","19225041"
"11291094",40.4251882382386,-3.69778934930899,72,1,"Private room","10265224"
"11291438",40.4192038002253,-3.70653586856372,50,2,"Entire home/apt","5542111"
"11291470",40.4099999129864,-3.70400484749565,60,3,"Entire home/apt","2425848"
"11293984",40.4686960752316,-3.58675366799264,30,1,"Private room","50043274"
"11296147",40.4207983364933,-3.70941911477862,47,2,"Entire home/apt","57625389"
"11300205",40.4091153191502,-3.69921858117003,70,3,"Entire home/apt","17335894"
"11300919",40.4158427398884,-3.71034368270972,69,4,"Entire home/apt","6250740"
"11311237",40.4175554335127,-3.71082678751306,68,4,"Entire home/apt","56014328"
"11312430",40.4251565761022,-3.7018568487388,98,2,"Entire home/apt","3566146"
"11312892",40.3960575762864,-3.69367723503324,74,6,"Entire home/apt","4304796"
"11313107",40.4219542166752,-3.70377525385379,50,3,"Entire home/apt","5542111"
"11319108",40.424594314514,-3.71165524204052,109,2,"Entire home/apt","59199058"
"11320069",40.4194194715164,-3.69987496840212,79,5,"Entire home/apt","59205705"
"11329943",40.4125199339123,-3.70227848721853,39,2,"Private room","59287249"
"11330049",40.423729351931,-3.66603296880947,45,2,"Private room","46450046"
"11332219",40.4121592832218,-3.6954235640233,34,2,"Private room","59297902"
"11335859",40.4219446560747,-3.70475215241336,65,4,"Entire home/apt","48690461"
"11338228",40.4107128495567,-3.69963067101486,60,2,"Entire home/apt","59342358"
"11338776",40.391225317394,-3.65461982622928,21,2,"Private room","1108348"
"11342218",40.4139603245588,-3.70182580748981,54,4,"Entire home/apt","59369429"
"11343804",40.4198919373904,-3.70874898082111,450,11,"Entire home/apt","23603298"
"11347804",40.4247120905436,-3.6982344309158,45,2,"Private room","39136611"
"11354583",40.4376839270532,-3.69925860314366,60,4,"Entire home/apt","28768454"
"11355385",40.4283265187713,-3.70177180570753,25,2,"Private room","24995622"
"11360367",40.4023773788533,-3.7018254235674,26,2,"Private room","49148695"
"11360894",40.4233371439213,-3.68630900292941,115,4,"Entire home/apt","24415935"
"11365268",40.3896846988716,-3.70174820094578,12,1,"Private room","57413149"
"11371812",40.4261427969618,-3.67856325634506,99,2,"Entire home/apt","59513565"
"11372548",40.4631540371843,-3.64749700089919,32,3,"Private room","19330033"
"11372817",40.4539991509987,-3.69252239016803,76,4,"Entire home/apt","427419"
"11375664",40.475939275374,-3.70498376980357,13,1,"Private room","53849192"
"11381729",40.4078133947769,-3.70180284215466,25,1,"Private room","58903512"
"11382556",40.4129794995844,-3.6994938553199,45,2,"Entire home/apt","59692230"
"11386800",40.4043949949597,-3.66066188180551,27,1,"Private room","51247441"
"11391517",40.4098230002485,-3.70726066172557,70,3,"Entire home/apt","59340356"
"11393884",40.4254506658447,-3.70534288763411,98,6,"Entire home/apt","52771278"
"11394586",40.4279424500999,-3.71516253675913,60,3,"Entire home/apt","54855980"
"11395168",40.4109086765184,-3.71287034506814,83,4,"Private room","21792828"
"11406591",40.3991307875291,-3.70217011180011,25,1,"Private room","43686623"
"11411014",40.4073475073552,-3.7117777129919,261,11,"Entire home/apt","47923936"
"11413886",40.3958393988551,-3.77204736617764,11,1,"Private room","41719433"
"11416968",40.4046659505669,-3.71280058333614,59,5,"Entire home/apt","47923936"
"11417279",40.4083863966276,-3.70950718963387,115,5,"Entire home/apt","54794771"
"11418947",40.4075568550984,-3.70909480153008,50,4,"Entire home/apt","59964770"
"11418989",40.4374725745279,-3.70093076996894,50,5,"Entire home/apt","51744404"
"11423836",40.4232344404504,-3.70172455076329,116,6,"Entire home/apt","25645065"
"11423944",40.4220400860988,-3.71042153569425,84,4,"Entire home/apt","60010250"
"11426850",40.424543011638,-3.69752258725257,45,2,"Private room","39136611"
"11426903",40.4576854224149,-3.69656473757587,82,2,"Entire home/apt","31772865"
"11427592",40.4856766736393,-3.66616274952209,105,2,"Entire home/apt","31772865"
"11429775",40.4287917575234,-3.69894054618774,70,4,"Entire home/apt","39213348"
"11429939",40.400917042073,-3.66790822829576,63,3,"Entire home/apt","60041546"
"11431731",40.4011486097647,-3.66872755811066,71,4,"Entire home/apt","60041546"
"11432210",40.4073573993323,-3.70675080546817,141,4,"Entire home/apt","23774906"
"11435882",40.4105582511592,-3.71551770630757,100,5,"Entire home/apt","60088973"
"11436094",40.4351759555769,-3.69095327116451,180,8,"Entire home/apt","34244484"
"11436515",40.3689857578806,-3.69095315861673,21,2,"Private room","45730480"
"11437556",40.4137996082248,-3.69437571265707,113,6,"Entire home/apt","3726732"
"11438317",40.402269897612,-3.66957164973266,55,2,"Entire home/apt","60041546"
"11438558",40.4503195416002,-3.65694304509801,70,5,"Entire home/apt","60108047"
"11438763",40.401163523719,-3.6692775989333,71,4,"Entire home/apt","60041546"
"11439080",40.4006949595828,-3.66927409669429,71,4,"Entire home/apt","60041546"
"11439210",40.401115437038,-3.66932164757513,71,4,"Entire home/apt","60041546"
"11439843",40.4480764685987,-3.70174258337258,82,3,"Entire home/apt","6673480"
"11440337",40.4077256742775,-3.68554511652662,40,2,"Private room","57781025"
"11445011",40.4258920726124,-3.67941527021865,125,2,"Private room","40292920"
"11446604",40.4006310152714,-3.67001082394445,82,6,"Entire home/apt","60041546"
"11447114",40.4008487355487,-3.66984811358691,82,6,"Entire home/apt","60041546"
"11447315",40.4027335638729,-3.66959972620257,141,6,"Entire home/apt","60041546"
"11447498",40.4025246859555,-3.66976387365416,123,6,"Entire home/apt","60041546"
"11447560",40.406933992639,-3.69986540039826,59,2,"Entire home/apt","60181747"
"11447914",40.4274010980817,-3.67807668169198,100,2,"Private room","40292920"
"11452943",40.4396825578621,-3.67435516140661,250,12,"Entire home/apt","2124038"
"11455398",40.3966011393641,-3.69555198710638,53,4,"Entire home/apt","50721750"
"11458102",40.4358934325681,-3.71155798925941,60,4,"Entire home/apt","22913272"
"11458807",40.45251883136,-3.71087513372932,79,4,"Entire home/apt","60258480"
"11459814",40.3552507881513,-3.69479077856551,80,6,"Entire home/apt","60267556"
"11467243",40.4057488538213,-3.69352921478396,23,2,"Private room","17165854"
"11468248",40.4163301378245,-3.70722892306725,39,1,"Private room","30047693"
"11468567",40.4266739173738,-3.70607614957594,41,2,"Entire home/apt","60335048"
"11469945",40.4235829044056,-3.6997525391612,94,4,"Entire home/apt","60345018"
"11472913",40.4292218513113,-3.68529087904463,50,2,"Private room","23265018"
"11473990",40.3815093302002,-3.66776908381889,32,4,"Entire home/apt","51833544"
"11482976",40.4297901610717,-3.69566569666464,40,2,"Private room","28420470"
"11483190",40.4218038327162,-3.69905085400032,40,2,"Private room","3222496"
"11484627",40.4347589469191,-3.68404543430596,101,8,"Entire home/apt","27526991"
"11489220",40.4281794335645,-3.68453264921725,95,4,"Entire home/apt","4639543"
