id,url,longitude,latitude,found,revised,host-id,room_type,bedrooms,capacity,reviews,min_nights,price,name,img
onlyap401290,https://www.only-apartments.es/_/401290,-3.700761791114928,40.42344411132115,2017-11-30 19:56:38.186000,2018-04-15 02:26:13.803000,onlyap401290,Apartamento,,5,1,2,,Apartamento MADRID CENTER Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/91/44/66/20001573664491-8569f864-d390-4b63-98ee-0e667edba5ba.jpg
onlyap708441,https://www.only-apartments.es/_/708441,-3.70058219999999,40.4236962,2018-03-31 17:54:43.980000,2018-04-14 16:03:43.464000,onlyap708441,Apartamento,,5,,2,,Apartamento San Ildefonso City Center Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/16/51/41/20001575415116-d6f18672-0ca7-405d-af8c-e0a875820a4d.jpg
onlyap674548,https://www.only-apartments.es/_/674548,-3.699907,40.423495,2018-03-31 17:54:06.908000,2018-04-15 00:29:07.835000,onlyap674548,Apartamento,,4,,1,,Apartamento The Chueca Terrace II apartment in Madrid Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/5/81/22/20001575228105-9d64d93d-cc27-4658-a7ee-0f4bd81b4d8c.jpg
onlyap401321,https://www.only-apartments.es/_/401321,-3.7000673544921483,40.42355451817689,2017-11-30 19:56:38.186000,2018-01-04 15:24:03.650000,onlyap401321,Apartamento,,5,,1,,Apartamento KOKO Madrid,https://lh3.googleusercontent.com/DaLYYa4obsotFJGFrk7rXLF5VG9BzwN4MWypq9s6tcRNKEJZV9Elz5r24E7EXhII7xwXAUqkybnzeVvLyJdK1lgA3ON1zVmf2zs=s695
onlyap346318,https://www.only-apartments.es/_/346318,-3.699916,40.423906,2017-11-30 19:56:38.185000,2018-04-14 22:44:39.083000,onlyap346318,Apartamento,,3,1,1,,Apartamento Apartamento ULLMANN Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/7/32/34/20001573343207-11b7d5bc-70d3-4d95-a758-5d30ad0556fe.jpg
onlyap749764,https://www.only-apartments.es/_/749764,-3.69988,40.423895,2018-03-31 17:54:22.588000,2018-04-15 01:50:32.915000,onlyap749764,Apartamento,,4,,2,,Apartamento The Chueca III apartment in Madrid Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/39/45/67/20001575674539-12176d2a-603a-4e5f-ba2f-f2e2e36b1bae.jpg
onlyap667817,https://www.only-apartments.es/_/667817,-3.699564,40.4234117,2017-11-30 19:56:38.186000,2018-04-15 01:39:09.897000,onlyap667817,Apartamento,,4,,2,,Apartamento Chueca Exclusive - MADFlats Collection Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/52/87/15/20001575158752-680fc9b5-c033-4fe0-81ab-3accdc41802f.jpg
onlyap749560,https://www.only-apartments.es/_/749560,-3.6989061,40.42432,2018-03-31 17:54:22.585000,2018-04-15 01:41:13.224000,onlyap749560,Apartamento,,2,,1,,Apartamento Sweet Inn Apartment - Belen Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/60/7/67/20001575670760-afb8db66-b996-42aa-92cf-c63bbb70ab6c.jpg
onlyap649653,https://www.only-apartments.es/_/649653,-3.6987087558197,40.424534506979,2017-11-30 19:56:38.186000,2018-04-15 01:33:02.664000,onlyap649653,Apartamento,,4,,1,,Apartamento Chueca Centre - MADFlats Collection Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/63/82/5/20001575058263-1039ce67-5723-44d8-aaf6-1198f7eb4c4e.jpg
onlyap649659,https://www.only-apartments.es/_/649659,-3.6999815,40.4246768,2017-11-30 19:56:38.186000,2018-04-15 01:51:26.814000,onlyap649659,Apartamento,,4,,1,,Apartamento Downtown Urban - MADFlats Collection Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/98/82/5/20001575058298-11390863-e5a1-4989-847e-14fe2ba708ef.jpg
onlyap674368,https://www.only-apartments.es/_/674368,-3.700353,40.427394,2018-03-31 17:54:22.588000,2018-04-15 01:49:11.238000,onlyap674368,Apartamento,,4,,2,,Apartamento The Barcelo apartment in Madrid Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/25/79/22/20001575227925-488e55e1-5087-474f-9ba6-67126bff2380.jpg
onlyap528704,https://www.only-apartments.es/_/528704,-3.701052200000049,40.427341,2017-11-30 19:56:38.186000,2018-04-14 18:28:49.489000,onlyap528704,Apartamento,,6,,1,,Apartamento Two Bedroom Apartment for up to 6 adults Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/4/87/52/528704-7c9658ee-3187-470c-9757-9c3e6b1a12aa.jpg
onlyap528706,https://www.only-apartments.es/_/528706,-3.701052200000049,40.427341,2017-11-30 19:56:38.185000,2018-04-15 00:25:11.207000,onlyap528706,Apartamento,,4,,1,,Apartamento One Bedroom Apartment for up to 4 adults Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/6/87/52/528706-fa415798-a2ee-4852-ba83-cf2e76200526.jpg
onlyap643014,https://www.only-apartments.es/_/643014,-3.7021595,40.4267836,2017-11-30 19:56:38.185000,2018-01-04 15:18:36.592000,onlyap643014,Estudio,,4,,,,"Apartamento Forever Young Apartments, Velarde Madrid",https://lh3.googleusercontent.com/0HCvhvzUtSwTIH0H88i5_qYbmL30H8gpUT0sbBT44RnIENE0oUm0rTwqH-TsjIWmPRmXyC9PAZhAxZc8PAZsra_UDrHZFFrO8hrL=s1042
onlyap642731,https://www.only-apartments.es/_/642731,-3.702358199999935,40.4261177,2017-11-30 19:56:38.185000,2018-04-15 03:44:00.231000,onlyap642731,Apartamento,,5,,2,,Apartamento LA PALMA BOHEMIAN CHIC Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/31/27/64/642731-67d8c6ec-1dc0-4b24-b73b-45382b788977.jpg
onlyap643060,https://www.only-apartments.es/_/643060,-3.7024047,40.4269168,2017-11-30 19:56:38.186000,2018-01-04 15:23:39.008000,onlyap643060,Apartamento,,7,,1,,"Apartamento Forever Young Apartments, Velarde Madrid",https://lh3.googleusercontent.com/RP1EbFhdOSsyzQap3Twx6qSq4PhyeYeNy6g7Jkv-GWvOOrm1me3vgAbQe9M9bAt21t4DBKXVg1eQn2AT383qN65YgmhvWO4EL3jj=s1046
onlyap859277,https://www.only-apartments.es/_/859277,-3.70230909999998,40.4280204,2018-03-31 17:54:22.586000,2018-04-15 01:44:40.019000,onlyap859277,Apartamento,,3,,1,,Apartamento Glorieta de Bilbao City Center Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/4/93/16/20001576169304-492398d1-e86e-46d8-b10b-766f33e3a95f.jpg
onlyap532588,https://www.only-apartments.es/_/532588,-3.7004531,40.4289911,2017-11-30 19:56:38.186000,2018-04-15 02:43:58.309000,onlyap532588,Apartamento,,3,,1,,"Apartamento M (EGU4) Glorieta de Bilbao, Madrid Centro Madrid",https://images.cerbium.cloud/migoa/tr:n-big/pictures/83/68/53/20001574536883-5787659b-d6cc-4591-a49e-4740bdf89198.jpg
onlyap697340,https://www.only-apartments.es/_/697340,-3.70066689999999,40.4292425,2017-11-30 19:56:38.186000,2018-04-14 16:05:45.243000,onlyap697340,Apartamento,,5,,2,,Apartamento Sevilla City Center Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/98/35/35/20001575353598-6d84e10d-ec06-4895-ba57-757b0f95678f.jpg
onlyap550055,https://www.only-apartments.es/_/550055,-3.7010060000000067,40.4299908,2017-11-30 19:56:38.185000,2018-04-15 02:17:58.344000,onlyap550055,Edificio,,4,,1,,Apartamento Apartamento de 1 Dormitorio - Interior Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/55/0/55/550055-64e8f211-0dc3-4625-a40e-6aded7df5258.jpg
onlyap550056,https://www.only-apartments.es/_/550056,-3.7010060000000067,40.4299908,2017-11-30 19:56:38.186000,2018-04-14 19:11:18.094000,onlyap550056,Edificio,,6,,2,,Apartamento Apartamento Superior de 2 dormitorios Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/56/0/55/550056-47505370-f846-4992-99ae-dfa07d71616a.jpg
onlyap550057,https://www.only-apartments.es/_/550057,-3.7010060000000067,40.4299908,2017-11-30 19:56:38.185000,2018-04-14 19:03:41.456000,onlyap550057,Apartamento,,6,,2,,Apartamento Apartamento de 2 Dormitorios - Interior Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/57/0/55/550057-29281d4f-f2d4-4bc9-b34b-e43992266360.jpg
onlyap550059,https://www.only-apartments.es/_/550059,-3.7010060000000067,40.4299908,2017-11-30 19:56:38.185000,2018-04-14 18:54:22.838000,onlyap550059,Edificio,,6,,2,,Apartamento Apartamento Superior de 1 Dormitorio Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/59/0/55/550059-6a3c73dc-1845-433f-88d5-18053bdce252.jpg
onlyap550060,https://www.only-apartments.es/_/550060,-3.7010060000000067,40.4299908,2017-11-30 19:56:38.186000,2018-04-14 19:01:34.833000,onlyap550060,Edificio,,8,3,2,,Apartamento Apartamento Deluxe de 2 Dormitorios Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/60/0/55/550060-80b386a1-d7ec-4a73-b2f4-30922fde764f.jpg
onlyap550061,https://www.only-apartments.es/_/550061,-3.7010060000000067,40.4299908,2017-11-30 19:56:38.185000,2018-04-14 20:47:00.096000,onlyap550061,Edificio,,10,1,4,,Apartamento Apartamento Superior de 4 Dormitorios Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/61/0/55/550061-ce3cf4cb-f87c-464d-874c-34ecf556c24f.jpg
onlyap550062,https://www.only-apartments.es/_/550062,-3.7010060000000067,40.4299908,2017-11-30 19:56:38.186000,2018-04-14 19:20:46.288000,onlyap550062,Edificio,,10,6,4,,Apartamento Apartamento Deluxe de 4 Dormitorios Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/62/0/55/550062-802fdbe0-d7ab-4225-8846-6164af45f87f.jpg
onlyap674483,https://www.only-apartments.es/_/674483,-3.701698,40.429943,2018-03-31 17:54:10.131000,2018-04-15 00:43:32.888000,onlyap674483,Apartamento,,4,,2,,Apartamento The Trafalgar Terrace apartment in Madrid Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/40/80/22/20001575228040-a21111ad-45bf-4ef7-825c-61827444434d.jpg
onlyap649657,https://www.only-apartments.es/_/649657,-3.7016983999999,40.4299425,2017-11-30 19:56:38.186000,2018-04-14 22:25:33.888000,onlyap649657,Apartamento,,4,,1,,Apartamento Downtown Jacuzzi - MADFlats Collection Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/59/82/5/20001575058259-a6190241-c7a2-47c5-a85d-4090c89be9ae.jpg
onlyap667804,https://www.only-apartments.es/_/667804,-3.7017315000001,40.4300566,2017-11-30 19:56:38.186000,2018-04-15 01:34:44.204000,onlyap667804,Apartamento,,4,,1,,Apartamento Downtown Boutique - MADFlats Collection Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/39/87/15/20001575158739-4feda89b-6d07-419f-86cb-40312c022bf1.jpg
onlyap528752,https://www.only-apartments.es/_/528752,-3.7011294000000134,40.4307755,2017-11-30 19:56:38.185000,2018-01-04 15:15:46.260000,onlyap528752,Apartamento,,4,,1,,Apartamento Estudio tipo Loft para 4 adultos Madrid,https://lh3.googleusercontent.com/1gValZlVBK5C_EzhfAgktb3h3NOeeLFf1nXyCcm1LXssskPLtJT0-jVzfIVxmJpIdHMPEhgcRUyvxCml9ldfow8gNlhxfFAoTHD7=s1043
onlyap689958,https://www.only-apartments.es/_/689958,-3.6944421417336,40.42864214341,2017-11-30 19:56:38.186000,2018-01-04 15:26:18.024000,onlyap689958,Apartamento,,4,,,,"Apartamento Alterhome, Galaxy I Madrid",https://lh3.googleusercontent.com/dl8QoUq7JFY189hLDFfa7NqyCaP4O_exV_ZtX8dy8ngFOfS2WtGuBcmNUpK9-temddTZPyHipeG_prao1kj6dW0Rq_5pZk-Wbg=s926
onlyap689959,https://www.only-apartments.es/_/689959,-3.6945789343933,40.428607433896,2017-11-30 19:56:38.185000,2018-01-04 15:20:24.999000,onlyap689959,Apartamento,,4,,1,,"Apartamento Alterhome, Galaxy II Madrid",https://lh3.googleusercontent.com/YXYCcSBvdNLqA0YqmgAk_Py-WrICt5pXijVv7aBoTHkb3vS-oUqlWXs9ZCizHahgT73IlTenOYNPNTcPNj06hPT41aBZ6Ec2ohc=s926
onlyap643029,https://www.only-apartments.es/_/643029,-3.6939002,40.4285549,2017-11-30 19:56:38.186000,2018-01-04 15:22:04.785000,onlyap643029,Estudio,,4,,1,,"Apartamento Alterhome, Zurbano. Madrid",https://lh3.googleusercontent.com/zaV7Irv29gesRxZQF2Lt_Ne6KaXajpIKUI4rnAj2A9vHfi1dc6S24mB1qAEigAY1xHeHLf_Gs1V_rvgIGgv5r_ZxE2pt021EIQ=s695
onlyap674424,https://www.only-apartments.es/_/674424,-3.695098,40.4260557,2018-03-31 17:54:06.908000,2018-04-15 00:30:07.498000,onlyap674424,Apartamento,,4,,1,,Apartamento The Genova Apartment in Madrid Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/81/79/22/20001575227981-e0549270-44f5-4d6e-8571-d1b62a8056f3.jpg
onlyap674381,https://www.only-apartments.es/_/674381,-3.697519,40.426088,2018-03-31 17:55:09.506000,2018-04-14 18:46:29.998000,onlyap674381,Apartamento,,6,,2,,Apartamento The Santa Barbara II apartment in Madrid Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/38/79/22/20001575227938-9982c5b0-4f21-4408-b4a2-9b77509fb0c5.jpg
onlyap674481,https://www.only-apartments.es/_/674481,-3.696181,40.425103,2018-03-31 17:55:31.688000,2018-04-14 21:33:45.141000,onlyap674481,Apartamento,,10,,4,,Apartamento The Fernando VI apartment in Madrid Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/38/80/22/20001575228038-867e722b-8b82-4c65-8b51-2b9d6a28e2cc.jpg
onlyap674557,https://www.only-apartments.es/_/674557,-3.6963078,40.4247578,2018-03-31 17:54:10.128000,2018-04-15 00:32:47.254000,onlyap674557,Apartamento,,4,,1,,Apartamento The Maupassant Apartment in Madrid Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/14/81/22/20001575228114-8f10c5de-c175-4bcf-ac0a-dca87337acbb.jpg
onlyap347527,https://www.only-apartments.es/_/347527,-3.6965063999999757,40.4246851,2017-11-30 19:56:38.185000,2018-04-15 02:10:51.489000,onlyap347527,Apartamento,,2,,1,,Apartamento Apartamento NOVAK Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/24/32/34/20001573343224-4b4c954f-d408-4f1d-bf23-c949dd368f93.jpg
onlyap711993,https://www.only-apartments.es/_/711993,-3.69527670000002,40.4245166,2017-11-30 19:56:38.185000,2018-01-04 15:19:35.362000,onlyap711993,Apartamento,,4,,1,,Apartamento Fernando VI City Center Madrid,https://lh3.googleusercontent.com/L81b752gcasML58v-ILRQ19SJBw48kwpAUHNHkiZjXWCtzMdmzdrMnmwg8I_NvPWhIWuMa9SV-ydyeCEP2iSb5pVcV1VJ_Ffa2o=s1059
onlyap552591,https://www.only-apartments.es/_/552591,-3.69205,40.425267,2017-11-30 19:56:38.186000,2018-04-15 02:23:13.701000,onlyap552591,Casa,,4,,1,,Apartamento Deluxe Apartment Colon Suites I Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/66/93/59/20001574599366-6230a761-f249-4ce3-875a-8aa6cceb0128.jpg
onlyap552592,https://www.only-apartments.es/_/552592,-3.69205,40.425267,2017-11-30 19:56:38.186000,2018-04-15 03:00:07.932000,onlyap552592,Casa,,4,1,1,,Apartamento Deluxe Apartment Colon Suites II Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/24/93/59/20001574599324-438b0292-9915-4dac-9888-4b4313f3e227.jpg
onlyap445449,https://www.only-apartments.es/_/445449,-3.685949,40.429717,2017-11-30 19:56:38.186000,2018-01-04 15:27:10.853000,onlyap445449,Apartamento,,4,3,1,,Apartamento Apartment Serrano - Paseo de la Castellana Madrid,https://lh3.googleusercontent.com/5SERWBVgHej9MglPtKLqvBEJkvaTrPzjzur5PjK5LBHbv1LuN3V_Qs8TvpirPqNtoNs6dEi-jwgCbN4aI1cv-LBwB7TsepLouT4=s1042
onlyap674581,https://www.only-apartments.es/_/674581,-3.685499,40.427716,2018-03-31 17:54:22.585000,2018-04-15 01:39:16.131000,onlyap674581,Estudio,,2,,1,,Apartamento The Salamanca Studio apartment in Madrid Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/39/81/22/20001575228139-220c620a-80a7-46a4-a249-946ac8bb5092.jpg
onlyap346315,https://www.only-apartments.es/_/346315,-3.690012,40.42288,2017-11-30 19:56:38.186000,2018-01-04 15:28:18.868000,onlyap346315,Estudio,,2,2,1,,Apartamento Estudio MOORE Madrid,https://lh3.googleusercontent.com/01q3Te_ZGf5C2pVJzE-E-n04RDiDCGjkWavLXi2ua0EAS0_v0K3fkrjJeKFAfQGyxVPi7N7Z2zAp24Jfl64A2ToVTINgVkCX5Q=s1329
onlyap672712,https://www.only-apartments.es/_/672712,-3.69051379999996,40.4229557,2017-11-30 19:56:38.185000,2018-04-15 01:46:08.569000,onlyap672712,Apartamento,,3,,1,,Apartamento Salamanca City Center Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/69/12/21/20001575211269-ade70021-93ee-4eb5-9606-bd8919798cfd.jpg
onlyap749794,https://www.only-apartments.es/_/749794,-3.690044,40.417856,2018-03-31 17:54:10.130000,2018-04-15 00:37:08.479000,onlyap749794,Apartamento,,4,,2,,Apartamento The Prado Penthouse apartment in Madrid Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/6/47/67/20001575674706-ee73206c-790f-4d5f-bbe8-cef32bae8de3.jpg
onlyap402788,https://www.only-apartments.es/_/402788,-3.689528999999993,40.4133508,2017-11-30 19:56:38.186000,2018-04-14 22:40:38.275000,onlyap402788,Apartamento,,4,1,1,,Apartamento Apartamento Retiro Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/85/53/66/20001573665385-f4f53876-8b65-4582-b58d-b7699cf3f1b6.jpg
onlyap402921,https://www.only-apartments.es/_/402921,-3.67766,40.41584,2017-11-30 19:56:38.186000,2018-01-04 15:23:45.753000,onlyap402921,Apartamento,,5,,2,,Apartamento Beautiful and spacious Retiro! Madrid,https://lh3.googleusercontent.com/j_kM_O8THPFJx5gkqJyvs1oQPn2ofP_gXDTTxiHzdCOJAF42rkwvm14d65PcrrZ3ZX4E_fZB7ZkEQh3CqrlSORCs7_AFfQgHDA=s1043
onlyap749792,https://www.only-apartments.es/_/749792,-3.678281,40.41873,2018-03-31 17:55:09.507000,2018-04-14 18:51:36.560000,onlyap749792,Apartamento,,6,,2,,Apartamento The Retiro V apartment in Madrid Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/4/47/67/20001575674704-758c1a1a-618c-46cd-99d3-d9ba4bafd6fc.jpg
onlyap674427,https://www.only-apartments.es/_/674427,-3.678293,40.418573,2018-03-31 17:55:05.824000,2018-04-14 18:38:44.263000,onlyap674427,Apartamento,,6,,2,,Apartamento The Retiro VI apartment in Madrid Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/84/79/22/20001575227984-252f2e67-249b-427b-b1d7-d982919b1ab9.jpg
onlyap740436,https://www.only-apartments.es/_/740436,-3.67930630000001,40.4236597,2018-03-31 17:54:29.300000,2018-04-15 02:22:22.709000,onlyap740436,Apartamento,,3,,1,,Apartamento Jorge Juan City Center Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/42/20/60/20001575602042-4d608458-8f29-4050-8510-1702726141e7.jpg
onlyap749765,https://www.only-apartments.es/_/749765,-3.678536,40.423333,2018-03-31 17:55:27.544000,2018-04-14 20:45:26.546000,onlyap749765,Apartamento,,8,,3,,Apartamento The Retiro II apartment in Madrid Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/46/45/67/20001575674546-8b51babd-96c9-4379-aa46-ec96f2d738be.jpg
onlyap532573,https://www.only-apartments.es/_/532573,-3.6778472,40.4209717,2017-11-30 19:56:38.185000,2018-04-14 18:47:58.407000,onlyap532573,Apartamento,,6,,2,,Apartamento M (LDR28) Parque del Retiro-Puerta de Alcala Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/68/68/53/20001574536868-5b633203-0ede-4828-87c8-686f55db6d14.jpg
onlyap717658,https://www.only-apartments.es/_/717658,-3.67536380000001,40.421352,2017-11-30 19:56:38.185000,2018-04-15 01:53:22.528000,onlyap717658,Apartamento,,4,,1,,Apartamento O'Donnell City Center Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/33/96/43/20001575439633-e7f8f1fe-687d-4af5-8d50-83274b08ae94.jpg
onlyap658626,https://www.only-apartments.es/_/658626,-3.676772117614746,40.42172967766182,2018-03-31 17:55:09.508000,2018-04-14 19:01:00.450000,onlyap658626,Apartamento,,6,,2,,Apartamento The Retiro I Apartment in Madrid Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/23/67/12/20001575126723-b9286598-915b-4cd9-9b4a-7d2b526de881.jpg
onlyap690001,https://www.only-apartments.es/_/690001,-3.677098,40.4238641,2017-11-30 19:56:38.186000,2018-04-14 18:49:47.921000,onlyap690001,Apartamento,,6,,3,,Apartamento Salamanca Executive - MADFlats Collection Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/68/20/30/20001575302068-49f88aca-f9ee-4713-aac3-a70830847d45.jpg
onlyap346316,https://www.only-apartments.es/_/346316,-3.675417,40.422314,2017-11-30 19:56:38.186000,2018-01-04 15:24:39.389000,onlyap346316,Apartamento,,4,,2,,Apartamento Apartamento BARDOT Madrid,https://lh3.googleusercontent.com/ln8hFjANp_ZAUiJ5vOavpfVQC6Hp2ptfmpE6t9KP2R2-hHbSVpxq1M3CeXoqxMZqX4PJx3mbWYjiLbq_lTzXI-V-XciNzJRoIOk=s1330
onlyap750725,https://www.only-apartments.es/_/750725,-3.67376260000003,40.422525,2018-03-31 17:54:22.582000,2018-04-15 01:30:11.776000,onlyap750725,Apartamento,,4,,1,,Apartamento Palacio de los Deportes City Center Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/8/28/68/20001575682808-06a9d9e0-9dfb-4d94-a49b-a5860fc3d1a7.jpg
onlyap737301,https://www.only-apartments.es/_/737301,-3.6737703,40.4237024,2018-03-31 17:54:26.004000,2018-04-15 02:02:34.842000,onlyap737301,Estudio,,2,,1,,Apartamento Felipe II City Center Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/28/51/57/20001575575128-a130ec12-47ea-41e2-a75c-6a95fe34d19d.jpg
onlyap749763,https://www.only-apartments.es/_/749763,-3.676122,40.417412,2018-03-31 17:55:27.547000,2018-04-14 21:04:59.519000,onlyap749763,Apartamento,,9,,4,,Apartamento The Retiro Place apartment in Madrid Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/38/45/67/20001575674538-8153c1da-b0a2-44a6-b41b-a03611715b3a.jpg
onlyap752151,https://www.only-apartments.es/_/752151,-3.6638032153443,40.42372983508,2018-03-31 17:55:09.510000,2018-04-14 19:11:00.517000,onlyap752151,Apartamento,,6,,1,,"Apartamento Alterhome, ODonnell Madrid",https://images.cerbium.cloud/migoa/tr:n-big/pictures/63/2/70/20001575700263-e5767a72-b6f4-4792-956b-c76b278c1449.jpg
onlyap674345,https://www.only-apartments.es/_/674345,-3.669509,40.427099,2018-03-31 17:54:22.588000,2018-04-15 01:48:10.099000,onlyap674345,Estudio,,2,,1,,Apartamento The Salamanca Confort IV apartment in Madrid Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/2/79/22/20001575227902-ff8d1e15-015d-4c6e-b966-371553f51433.jpg
onlyap672954,https://www.only-apartments.es/_/672954,-3.669591,40.425694,2017-11-30 19:56:38.186000,2018-01-04 15:26:37.774000,onlyap672954,Apartamento,,5,4,1,,Apartamento Acogedor apartamento en el barrio de Goya Madrid,https://lh3.googleusercontent.com/ri3R3NkiuqLb2B_5VS9HYz6OL05GdwDZaxuoY7F3Flil1rZ8OTO7qWuN5PcoPjKpYv7AGBzJXkLcQ5GPtFVs6GOEzt01itOSx0po=s1089
onlyap561507,https://www.only-apartments.es/_/561507,-3.666224,40.425081,2018-03-31 17:55:14.199000,2018-04-14 19:20:01.113000,onlyap561507,Apartamento,,8,1,2,,Apartamento The Salamanca Confort XII apartment Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/23/40/69/20001574694023-ef4e973c-8105-4c9d-a80e-74db828d5872.jpg
onlyap553983,https://www.only-apartments.es/_/553983,-3.663536,40.429022,2018-03-31 17:54:40.512000,2018-04-15 03:35:41.346000,onlyap553983,Apartamento,,5,,2,,Apartamento The Salamanca Confort X apartment in Madrid Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/12/12/66/20001574661212-bb9259dc-ee82-4c1a-930d-e9e5909552c1.jpg
onlyap467181,https://www.only-apartments.es/_/467181,-3.66355,40.42902,2017-11-30 19:56:38.186000,2018-01-04 15:25:55.519000,onlyap467181,Apartamento,,6,1,2,,Apartamento Plaza Toros a 10 Minutos del Centro Madrid,https://lh3.googleusercontent.com/88dGe5ie3e3wbBiwwktWV2gl-cICZVpKN5mNY0QTjANnvpIncK6mCWf00qfcTFczi-caZ6Ug0fQ2Mnp7EcSYudwYFLDrOCUgNlvN=s1041
onlyap570735,https://www.only-apartments.es/_/570735,-3.66365,40.428647,2018-03-31 17:54:22.583000,2018-04-15 01:32:59.253000,onlyap570735,Estudio,,3,1,1,,Apartamento The Ventas Studio apartment in Madrid Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/77/24/82/20001574822477-3819b637-6d38-4999-ace4-dc16bc97180e.jpg
onlyap12919,https://www.only-apartments.es/_/12919,-3.66533,40.429909,2017-11-30 19:56:38.185000,2018-04-15 02:43:03.548000,onlyap12919,Apartamento,,6,19,3,,Apartamento Lujo Tech Center Madrid Alcala Apartamento con terraza. Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/24/93/5/20000293059324-452b879f-a4be-4fcc-b7d5-f1346b01bf4a.jpg
onlyap749738,https://www.only-apartments.es/_/749738,-3.663499,40.430458,2018-03-31 17:55:27.545000,2018-04-14 20:51:26.117000,onlyap749738,Apartamento,,9,,2,,Apartamento The Salamanca Confort XV apartment in Madrid Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/12/45/67/20001575674512-87e0c0c2-169c-4814-aae4-ba576187fb08.jpg
onlyap749739,https://www.only-apartments.es/_/749739,-3.663499,40.430458,2018-03-31 17:55:31.686000,2018-04-14 21:20:41.620000,onlyap749739,Apartamento,,10,,2,,Apartamento The Salamanca Confort XIV apartment in Madrid Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/13/45/67/20001575674513-fd70886c-71a3-4f75-855b-7f0d5c10aee6.jpg
onlyap749753,https://www.only-apartments.es/_/749753,-3.667634,40.431289,2018-03-31 17:54:22.583000,2018-04-15 01:31:11.702000,onlyap749753,Apartamento,,4,,1,,Apartamento The Bravo VII apartment in Madrid Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/27/45/67/20001575674527-9ae74bd2-d671-432d-913e-e1dda3c395cd.jpg
onlyap749752,https://www.only-apartments.es/_/749752,-3.667634,40.431289,2018-03-31 17:55:00.898000,2018-04-14 18:00:28.920000,onlyap749752,Apartamento,,6,,2,,Apartamento The Bravo Attic I apartment in Madrid Madrid,https://images.cerbium.cloud/migoa/tr:n-big/pictures/26/45/67/20001575674526-1a724f4b-0bbb-4f3c-80d1-a113c18f66cf.jpg
